Title,Price,Link,Description,Main image
Laura Pasquino Soft Moon - Black,13,https://yonobi.com//collections/all-products/products/soft-moon-black,"Beautiful 'Moon' vase handmade by Laura Pasquino.Laura's style is defined by a natural aesthetic. Minimalistic and harmonious shapes that celebrate the imperfections and beauty in understated. She expresses herself through the textures and organic nuances of clay, striving towards a balance between traditional techniques and simple elegance. The works are often left unglazed, to show the humble beauty of the material.When working, her aim is to give character to the piece, rather than trying to make it perfect. She leaves her fingerprints and tool marks as they happen during the creation process. It gives soul to the object and is a trace of Laura's process from that particular moment.The pieces we are so lucky to present at YONOBI are a range of ceramic sculptures that capture the powerful stillness and quiet aesthetic of the moon. These minimalistic shapes, made from stoneware ceramic, celebrate the imperfections, simplicity, and beauty in understated. Being captivated by pure forms that resemble infinity has led the artist to create a series of unique moon jars and circular sculptures. The works reflect influences from traditional Korean ceramics and Japanese principles of wabi-sabi. Dimensions: Ø 32 x H 31 cm, opening Ø 1 cmMaterial: stoneware ceramicFinishing: unglazed natural stonewareColour: blackSignature: artist stamp on the base Share",//yonobi.com/cdn/shop/products/image_9be59dc2-09bc-4efe-8a56-27cab0ff7f75.jpg?v=1634842138
Laura Pasquino Medium Soft Moon - White,5.9,https://yonobi.com//collections/all-products/products/medium-soft-moon-white,"PLEASE BE AWARE THAT THIS PRODUCT IS NOT AT OUR PHYSICAL LOCATION IN COPENHAGEN. IF BOUGHT, SHIPMENT WILL BE DELAYED BY A WEEK.Beautiful 'Moon' vase handmade by Laura Pasquino.Laura's style is defined by a natural aesthetic. Minimalistic and harmonious shapes that celebrate the imperfections and beauty in understated. She expresses herself through the textures and organic nuances of clay, striving towards a balance between traditional techniques and simple elegance. The works are often left unglazed, to show the humble beauty of the material.When working, her aim is to give character to the piece, rather than trying to make it perfect. She leaves her fingerprints and tool marks as they happen during the creation process. It gives soul to the object and is a trace of Laura's process from that particular moment.The pieces we are so lucky to present at YONOBI are a range of ceramic sculptures that capture the powerful stillness and quiet aesthetic of the moon. These minimalistic shapes, made from stoneware ceramic, celebrate the imperfections, simplicity, and beauty in understated. Being captivated by pure forms that resemble infinity has led the artist to create a series of unique moon jars and circular sculptures. The works reflect influences from traditional Korean ceramics and Japanese principles of wabi-sabi.Dimensions: Ø 23 x H 22 cm, opening Ø 1 cmMaterial: stoneware ceramicFinishing: glazed matte interior, unglazed natural exteriorColour: whiteSignature: artist stamp on the base Share",//yonobi.com/cdn/shop/products/image_ada8cfcf-9af9-4fa2-b45b-ce4cc0714bda.jpg?v=1634841914
Anna Bystrup Unique Bubble Sculpture - Large,10,https://yonobi.com//collections/all-products/products/one-of-a-kind-sculpture-large,"Beautiful hand-thrown earthenware sculptural bubble by Danish artist Anna Bystrup.The sculpture is thrown in several pieces and in the end, combined to this wonderful art piece. The sculpture is unglazed so we recommend just letting it be as it is, as a beautiful art piece for your home. Water may cause marks to the surface, so if you like to use it for flowers we recommend chosen some dried ones :)Anna is trained at The Royal Danish Academy of Fine Arts - Schools of Architecture, Design, and Conservation. ø 25 x 50 cmShare",//yonobi.com/cdn/shop/products/image_0519511e-0136-4034-b53d-6b03af381fb8.jpg?v=1633462015
Katrine Bidstrup Sculpture 'C U R V E S',3.9,https://yonobi.com//collections/all-products/products/sculpture-10,"Beautiful unique handmade sculpture 'C U R V E S' by Danish artist Katrine Bidstrup.'C U R V E S' is a result of many hours of drawing the human body.With C U R V E S the goal of correct anatomy is replaced with an intent to express feelings and vulnerable aspects of being human.""In my portrayal, the accurate and concrete are not in focus. I look beyond. The body as I perceive it – that is the interesting aspect to present.""The foot of the sculpture is Raku-burned, which is an old Japanese way of firing ceramics. The process is rough and leaves unpredicted patterns on the surface.The body of the sculpture is unglazed, so the raw clay is shown as the skin.Measurements:ø 14 x h 17 cmShare",//yonobi.com/cdn/shop/products/image_4fae37bc-ef3c-4bd7-8b5a-832a50b890d9.jpg?v=1612379385
Katla Rúnarsdóttir Vase no. 1,5.5,https://yonobi.com//collections/all-products/products/vase-no-1,"Beautiful one-of-a-kind vase handmade by Katla Rúnarsdóttir. Katla Rúnarsdóttir (1996) is an Icelandic visual artist based in Copenhagen. Katla mainly focuses on ceramics, the unpredictability of the clay as well as the act of shaping it. Laying her feelings on an object. Making new stories and creatures.   Measurements: Ø 30cm x H 27cmShare",//yonobi.com/cdn/shop/products/image_e864ccfd-7cce-4f3d-8e59-504e88a12690.jpg?v=1656541824
Katla Rúnarsdóttir Vase no. 6,2.5,https://yonobi.com//collections/all-products/products/vase-no-6,"Beautiful one-of-a-kind vase handmade by Katla Rúnarsdóttir. Katla Rúnarsdóttir (1996) is an Icelandic visual artist based in Copenhagen. Katla mainly focuses on ceramics, the unpredictability of the clay as well as the act of shaping it. Laying her feelings on an object. Making new stories and creatures.   Measurements: W 16cm x H 25cmShare",//yonobi.com/cdn/shop/products/image_7dd63955-8eb5-4e6e-9d47-1572fed50659.jpg?v=1656541818
Katla Rúnarsdóttir Vase no. 7,2.5,https://yonobi.com//collections/all-products/products/vase-no-12,"Beautiful one-of-a-kind vase handmade by Katla Rúnarsdóttir. Katla Rúnarsdóttir (1996) is an Icelandic visual artist based in Copenhagen. Katla mainly focuses on ceramics, the unpredictability of the clay as well as the act of shaping it. Laying her feelings on an object. Making new stories and creatures.   Measurements: W 15cm x H 19cm   Share",//yonobi.com/cdn/shop/products/image_3841127b-0826-46ee-9bb9-54097126da51.jpg?v=1656512180
Viki Weiland Stoneware pitcher,650,https://yonobi.com//collections/all-products/products/stoneware-pitcher,"Beautiful unique stoneware pitcher handmade by Viki Weiland - a ceramic artist from Copenhagen, Denmark.Viki Weiland is a Danish designer who has graduated from The Danish Academy of Fine Arts now working as a ceramist in Copenhagen. All products are wheel-thrown and made of stoneware and everything is glazed by hand.The style is simple and natural yet raw with a focus on quality, material, and detail.All products are made for everyday use.This product is certified as safe to use with food. Measurements:Ø 11 x 15,5 cm Share",//yonobi.com/cdn/shop/products/image_d8de2774-527b-403d-8c66-72faf3a3e8a9.jpg?v=1708419552
Tybo AIO Salad Bowl,990,https://yonobi.com//collections/all-products/products/stoneware-salad-bowl,"Beautiful large stoneware bowl handmade by Danish group TYBO arts and craft (before known as BoTyrrestrup)TYBO arts and craft was founded in 2015 by Stinne Bo and her husband Nis Tyrrestrup, in close collaboration with Stinna's father Hans Bo, who is an experienced ceramist. The ceramics are a product of design and cooperation across generations and producing everything locally in Djursland and Copenhagen.TYBO is handmade stoneware focusing on shape and line, simplicity and nature. Colors and glaze are carefully selected and blended in hand, creating a coherent identity for each design. The stoneware is burned at a relatively high temperature, which makes the items strong and perfect for everyday use, and can withstand both the oven and the dishwasher. This product is certified as safe for use with food.Measurements and pictures are only guiding because each piece will differ in shape and color and size 1-2 cm.Measurements: w 22 x 12 cm.Share",//yonobi.com/cdn/shop/products/image_d44e786a-ab43-420b-b0e3-0897541ef951.jpg?v=1659132192
Tybo AIO Candle Holder,175,https://yonobi.com//collections/all-products/products/lysestager-37,"Scandinavia is all about 'Hygge', and this beautiful handmade candle holder is perfect for creating that Nordic Scandinavian hygge atmosphere in your home. The candle holder is made by TYBO  - Stinne Bo and her husband Nis Tyrrestrup, in close collaboration with Stinna's father, Hans Bo, who is an experienced ceramist. The ceramics are a product of design and cooperation across generations, producing everything locally in Djursland and Copenhagen.AIO is a series of hand-thrown tableware named after the artist's eldest daughter. The series is based on a soft cylinder shape. The glazes are inspired by bird eggs with their soft colors and beautiful textures. The glazes have a soft and matte texture which adds a sensuous feeling to the surface. All mixed from natural materials. Measurements can vary 1-2 cm from piece to piece.Measurements: w 5 x h 2,5 cmShare",//yonobi.com/cdn/shop/products/image_8fba7258-41da-444e-8c2c-8675511887be.jpg?v=1638558593
Tybo Viggo teapot,1.499,https://yonobi.com//collections/all-products/products/viggo-teapot,"VIGGO teapot handmade by TYBO.VIGGO is a series of hand-thrown tableware named after a bellowed family member who passed away in 2018. The series has a geometric design language inspired by the shape of a circle and with a sharp edge profile which adds a masculine touch to each piece. The glazes have a soft and matte texture which adds a sensuous feeling to the surface. The series comes in 2 colors: eggshell and ash grey.Hand-thrown Stoneware is made in their workshop based in Jutland, Denmark. All their stoneware glazes are carefully designed and mixed by hand, creating a coherent identity for each design and adding a sensuous feeling to the surface. All stoneware products are burned at a high temperature, which makes the items strong and perfect for everyday use. All items are oven, dishwasher, and microwave safe. All pieces are handmade and therefore measurements are only guiding. Each piece can differ in size and shape, and the colors of the glaze can vary a bit from each piece.This product is certified as safe for use with food.Measurements:H: 12,5 x Ø :12 cmShare",//yonobi.com/cdn/shop/products/image_cbbbe039-56be-47a5-a335-6807675c0d04.jpg?v=1659103610
Anne Lind Sorth Sculpture - Large,2.5,https://yonobi.com//collections/all-products/products/sculpture-large-4,"Sculpture by Anne Lind Sorth. Anne is a Danish artist based in Copenhagen. She works with design and process in different kinds of materials, with a focus on textures, surfaces, structures, shadows, shades, layers, and transparency - sometimes with a quirky touch.She mainly works towards an organic-oriented form with materials with a strong personality. The object doesn't necessarily have an intended function.  She would say that expressions, learning forms, and a storytelling artwork that attracts the viewer are keywords to Anne's work.The sculpture is handmade in black porcelain clay. Measurements:w 18 x h 15 cmShare",//yonobi.com/cdn/shop/products/image_a1fca22c-284f-46d2-859e-ec392357d5b1.jpg?v=1661464979
Anne Lind Sorth Sculpture - mini,900,https://yonobi.com//collections/all-products/products/sculpture-mini,"PLEASE BE AWARE THAT THIS PRODUCT IS NOT AT OUR PHYSICAL LOCATION IN COPENHAGEN. IF BOUGHT, SHIPMENT WILL BE DELAYED BY A WEEK.Sculpture by Anne Lind Sorth. Anne is a Danish artist based in Copenhagen. She works with design and process in different kinds of materials, with a focus on textures, surfaces, structures, shadows, shades, layers, and transparency - sometimes with a quirky touch.She mainly works towards an organic-oriented form with materials with a strong personality. The object doesn't necessarily have an intended function.  She would say that expressions, learning forms, and a storytelling artwork that attracts the viewer are keywords to Anne's work.The sculpture is handmade in pigmented blue stoneware. Measurements:w 13 x h 10 cmShare",//yonobi.com/cdn/shop/products/image_e923d722-6385-4469-86a8-f2e3a5afdbe0.jpg?v=1661464958
Anne Lind Sorth Sculpture - Small,1.5,https://yonobi.com//collections/all-products/products/sculpture-small-3,"Sculpture by Anne Lind Sorth. Anne is a Danish artist based in Copenhagen. She works with design and process in different kinds of materials, with a focus on textures, surfaces, structures, shadows, shades, layers, and transparency - sometimes with a quirky touch.She mainly works towards an organic-oriented form with materials with a strong personality. The object doesn't necessarily have an intended function.  She would say that expressions, learning forms, and a storytelling artwork that attracts the viewer are keywords to Anne's work.The sculpture is handmade in black porcelain clay. Measurements:w 15 x h 12 cmShare",//yonobi.com/cdn/shop/products/image_a08f46e6-efd3-4235-ab5b-b11ea06cc983.jpg?v=1661464951
Laetitia Di Gioia Breakfast bowl,280,https://yonobi.com//collections/all-products/products/breakfast-bowl-3,"Beautiful breakfast bowl by French artist Laetitia Di Gioia. Perfect for your morning cereal, oatmeal, or for a small salad. The outside has a lovely matt glaze and glossy inside, which makes it practical for everyday use and easy to clean.  The pieces have a smooth yet tactile surface that shoots to the eyes and invites you to use and touch the piece.Laetitia di Gioia is a French ceramicist whose work is inspired by the nature of her childhood in Burgundy and the Camargue region where she lives today.Elegant yet rustic, rough, and pure, her pieces add a rich visual and tactile experience to their usage. Her work has a natural and soft feel to it.  She hand-throws each piece, and you can sense the craft and long study of the lines behind each piece. This product is certified as safe for use with food.Measurements: ø 12,5 x h 8,5 cmShare",//yonobi.com/cdn/shop/products/image_5571b379-5611-4964-a9f0-eea929228942.jpg?v=1683115496
Solenne Belloir Large cylindrical basket,2.4,https://yonobi.com//collections/all-products/products/large-cylindrical-basket-2-colors,"Amazing coil-built ceramic basket handmade by artist Solenne Belloir.Solenne is a ceramist artist from Paris who makes unique ceramic pieces. The baskets were influenced by the basketry works of fascinating Japanese artists, such as Iizuka Rokansai and Sugiura Noriyoshi. In the creations by Solenne, the presence of matter is as important as the lack of it, she aspires to leave only what is essential to her. ""I like to think that my pieces are not only built of soil - but also of air.""Technically, She works with different high-temperature clays, often with grog, alternating between white sandstone and black sandstone or coloring the clay. She alternates between wheel throwing and modeling, which allows her to combine different types of shapes and explore more and more the endless possibilities of clay. Measurements can vary 1-2 cmHeight 24 x diameter 18 cmShare",//yonobi.com/cdn/shop/products/IMG_0405.jpg?v=1668617380
Solenne Belloir Pear basket,2.4,https://yonobi.com//collections/all-products/products/pear-basket,"Amazing coil-built ceramic basket in the shape of a Pear handmade by French artist Solenne Belloir. The basket is made of stoneware clay.Solenne is a ceramist artist from Paris who makes unique ceramic pieces. The baskets were influenced by the basketry works of fascinating Japanese artists, such as Iizuka Rokansai and Sugiura Noriyoshi. In the creations by Solenne, the presence of matter is as important as the lack of it, she aspires to leave only what is essential to her. ""I like to think that my pieces are not only built of soil - but also of air.""Technically, She works with different high-temperature clays, often with grog, alternating between white sandstone and black sandstone or coloring the clay. She alternates between wheel throwing and modeling, which allows her to combine different types of shapes and explore the endless possibilities of clay.Measurements may vary 1-2 cmH 25,5 x ø 23 cmShare",//yonobi.com/cdn/shop/products/IMG_0460.jpg?v=1668617146
Solenne Belloir Minimalist large basket,2.4,https://yonobi.com//collections/all-products/products/minimalist-large-baskt-3-colors,"Amazing coil-built ceramic basket handmade by artist Solenne Belloir. The basket is made of stoneware clay with a transparent glaze to keep the basket safe from stains and dirt. Solenne is a ceramist artist from Paris who makes unique ceramic pieces. The baskets were influenced by the basketry works of fascinating Japanese artists, such as Iizuka Rokansai and Sugiura Noriyoshi. In the creations by Solenne, the presence of matter is as important as the lack of it, she aspires to leave only what is essential to her. ""I like to think that my pieces are not only built of soil - but also of air.""Technically, She works with different high-temperature clays, often with grog, alternating between white sandstone and black sandstone or coloring the clay. She alternates between wheel throwing and modeling, which allows her to combine different types of shapes and explore more and more the endless possibilities of clay.Measurements may vary 1-2 cmH 25,5 x ø 18,5 cmShare",//yonobi.com/cdn/shop/products/IMG_0505.jpg?v=1668617496
Solenne Belloir Minimalist medium basket,1.5,https://yonobi.com//collections/all-products/products/minimalist-medium-basket-1,"Amazing coil-built ceramic basket handmade by artist Solenne Belloir. Solenne is a ceramist artist from Paris who makes unique ceramic pieces. The baskets were influenced by the basketry works of fascinating Japanese artists, such as Iizuka Rokansai and Sugiura Noriyoshi. In the creations by Solenne, the presence of matter is as important as the lack of it, she aspires to leave only what is essential to her. ""I like to think that my pieces are not only built of soil - but also of air.""Technically, She works with different high-temperature clays, often with grog, alternating between white sandstone and black sandstone or coloring the clay. She alternates between wheel throwing and modeling, which allows her to combine different types of shapes and explore more and more the endless possibilities of clay.Measurements may vary 1-2 cmH 16 cm x ø 18 cmShare",//yonobi.com/cdn/shop/products/IMG_0650.jpg?v=1668617273
Solenne Belloir Rectangle basket,2,https://yonobi.com//collections/all-products/products/rectangle-basket-1,"Amazing coil-built ceramic basket handmade by artist Solenne Belloir. Solenne is a ceramist artist from Paris who makes unique ceramic pieces. The baskets were influenced by the basketry works of fascinating Japanese artists, such as Iizuka Rokansai and Sugiura Noriyoshi. In the creations by Solenne, the presence of matter is as important as the lack of it, she aspires to leave only what is essential to her. ""I like to think that my pieces are not only built of soil - but also of air.""Technically, She works with different high-temperature clays, often with grog, alternating between white sandstone and black sandstone or coloring the clay. She alternates between wheel throwing and modeling, which allows her to combine different types of shapes and explore more and more the endless possibilities of clay.Measurements may vary 1-2cmHeight 17 x length 28 x width 15,5 cmShare",//yonobi.com/cdn/shop/products/IMG_0587.jpg?v=1668617166
PAO ceramic Prima Blanca — A,6.5,https://yonobi.com//collections/all-products/products/prima-blanca-a,"Beautiful vase handmade by PAO ceramic - Paola De Narvaez. A French ceramist, illustrator, and graphic designerPAO ceramic creates poetic objects to give color to our daily lives. Inspired by rêverie, everyday romance, and poetry, her work is an ode to the delicate beauty of nature.  With graceful illustrations and finely engraved patterns, PAO infuses her collections with a narrative essence that stimulates the mystical experience.As an illustrator, she approaches ceramics as an opportunity to give drawings a new dimension. She is fascinated by binding the objects’ shapes to the drawing to make them become one.  She is currently working with texture as a drawing medium by using a contrast of bare and glazed clay. The drawing becomes more than something “on” the object; it is inherently part of it, in its core.Every piece she makes is fully hand-built and -painted, created in small series collections of unique pieces.MEASUREMENTS;H: 36cm, ø39cm  MATERIALS:White stoneware, Glazed in shiny whiteShare",//yonobi.com/cdn/shop/products/IMG_8249k.jpg?v=1670113063
PAO ceramic Prima Blanca — B,5.2,https://yonobi.com//collections/all-products/products/prima-blanca-b,"Beautiful vase handmade by PAO ceramic - Paola De Narvaez. A French ceramist, illustrator, and graphic designerPAO ceramic creates poetic objects to give color to our daily lives. Inspired by rêverie, everyday romance, and poetry, her work is an ode to the delicate beauty of nature.  With graceful illustrations and finely engraved patterns, PAO infuses her collections with a narrative essence that stimulates the mystical experience.As an illustrator, she approaches ceramics as an opportunity to give drawings a new dimension. She is fascinated by binding the objects’ shapes to the drawing to make them become one.  She is currently working with texture as a drawing medium by using a contrast of bare and glazed clay. The drawing becomes more than something “on” the object; it is inherently part of it, in its core.Every piece she makes is fully hand-built and -painted, created in small series collections of unique pieces.MEASUREMENTS;H: 29cm, ø29cm MATERIALS:White stoneware, Glazed in shiny whiteShare",//yonobi.com/cdn/shop/products/IMG_8237_56580c59-34a6-45b3-8de0-4430feb2f073.jpg?v=1670113106
Tybo Mona Bowl - no. 2,275,https://yonobi.com//collections/all-products/products/medium-bowl,"Beautiful stoneware bowl handmade by Danish artists TYBO.TYBO is a family business based in Copenhagen. Founded in 2015 by Stinne Bo Tyrrestrup and her husband Nis Tyrrestrup in collaboration with Stinne’s father Hans Bo, who masters the production of hand-thrown stoneware in his workshop on Djursland. Stinne and Nis believe in permanency and the simple life surrounded by few, but well-crafted things made of natural materials. TYBO creates ART & CRAFT with a defined DNA of unpolished simplicity. Based on the Danish design tradition TYBO is aiming for an honest and long-lasting appearance in their design. With a devotion to details and simple aesthetics, TYBO creates functional handcrafted objects to enjoy for everyday use.This product is certified as safe for use with food.Measurements: ø 14 x 7,5 cm. Measurements and pictures are only guiding because each piece will differ in color, shape, and size 1-2 cm.Share",//yonobi.com/cdn/shop/products/image_2f15c398-66c3-41b4-9e5d-f0edefec2972.jpg?v=1616764628
Tybo Mona Bowl - no. 3,325,https://yonobi.com//collections/all-products/products/large-bowl,"Beautiful large stoneware bowl handmade by Danish group TYBO arts and craft (before known as BoTyrrestrup)TYBO arts and craft was founded in 2015 by Stinne Bo and her husband Nis Tyrrestrup, in close collaboration with Stinna's father Hans Bo, who is an experienced ceramist. The ceramics are a product of design and cooperation across generations and producing everything locally in Djursland and Copenhagen.TYBO is handmade stoneware focusing on shape and line, simplicity and nature. Colors and glaze are carefully selected and blended in hand, creating a coherent identity for each design. The stoneware is burned at a relatively high temperature, which makes the items strong and perfect for everyday use, and can withstand both the oven and the dishwasher. Measurements and pictures are only guiding because each piece will differ in shape and color and size 1-2 cm.This product is certified as safe for use with food.Measurements: w 17 x 8,5 cm.Share",//yonobi.com/cdn/shop/products/image_e2a2a59d-f9ea-4f95-89c6-1a6f09b1067f.jpg?v=1616764742
Makoto Saito Small Plate,360,https://yonobi.com//collections/all-products/products/small-plate-11-pieces,"Beautiful small plate, handmade by Japanese artist Makoto Saito (齋藤一).Makoto uses semi-porcelain clay as a base, mainly shaped on the wheel, then adds layers of colored slips and glazes with different melting points. He layers each material, considering not only the simple layering of color on color but also the change in color due to the reaction between pigment and glaze. The glaze and polishing create a matte surface texture after firing.In creating his work, he considers the social meaning and function of the vessels and their relationship to food. Since a vessel is a tool, it is usually made with the user in mind, but he also wants to consider something that has or had life just like us that is placed on or in it.This product is certified as safe for use with food.Measurements:Approx. w 17cm  x h 2,3cmPlease note that the glazes are naturally applied to each ceramic piece. Therefore, the patterns of glazes may not look the same even in the same color.Share",//yonobi.com/cdn/shop/products/image_f167fb9c-d09e-4a54-be17-e054158a2b44.jpg?v=1679073966
